Url,Status,Name,Organisation,Address,City,State,Zip Code,Country,E-mails,Domain,Alexa Rank,Registrar
https://fydo.steaminedik.pro/GQEHU?tag_id=747518&sub_id1=nov_15099585_Windows_10.0_Chrome&sub_id2=410874278257517046&cookie_id=dcbc8830-89eb-4781-bc20-43e15567cf5b&lp=download_screen_arrow&convert=Your%20Video%20Is%20Ready%20To%20Stream&allb=redirect&ob=redirect&href=https%3A%2F%2Fwww.predictionds.com%2Fjump%2Fnext.php%3Fr%3D2160135%26sub1%3D%5BWEBSITEID%5D&hop=5&info=&geo=IN&sub=fydo,Legitimate,STEAMINEDIK.PROsteaminedik.pro,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.come74306e2bf194f65847fbc094b110618.protect@whoisguard.com,STEAMINEDIK.PROsteaminedik.pro,-1,NAMECHEAP INC
https://github.com/,Legitimate,GITHUB.COMgithub.com,GitHub Inc.,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GITHUB.COMgithub.com,78,MarkMonitor Inc.
https://www.kaggle.cohttps://www.kaggle.com/ryches/better-indoor-localization-wipm/ryches/better-indoor-localization-wip,Legitimate,KAGGLE.COMkaggle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,KAGGLE.COMkaggle.com,-1,MarkMonitor Inc.
http://blackhogriflecompany.com/cashie/pend/cp-session/webmail-message...,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://blog.crowdfundingplace.co.uk/wp-includes/js/vestecol/Benignaf253acMaliciousb...,Malicious,crowdfundingplace.co.uk,None,None,None,None,None,None,None,crowdfundingplace.co.uk,-1,123-Reg Limited t/a 123-reg [Tag = 123-REG]
http://blog.crowdfundingplace.co.uk/wp-includes/js/vestecol/Benignaf253acMaliciousb...,Malicious,crowdfundingplace.co.uk,None,None,None,None,None,None,None,crowdfundingplace.co.uk,-1,123-Reg Limited t/a 123-reg [Tag = 123-REG]
https://i8tyeioep-p-odiuusiisp.weebly.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://ssl-facebook.com.fbmailus.net/acc-confirm.html,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://ww17.login-appleid.apple.com.alert-wode.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://americnasofertasimperdivel-com.umbler.net/10984482238true/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,480301,Not Found
http://support.facebook.com-uuynqiyacp.tekhencorp.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://escropulohydroscopicityhun.quickwebchecker.com/algiers-microbar,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://amazon.co.jp.hfdfdvjyukgfdg45nnk096mjm.icu,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com,Legitimate,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,1,Not Found
https://www.google.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.facebook.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.facebook.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://tkrec.ac.in/autonomous-syllabus/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
http://ord-amazsn.com,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.codechef.com/,Legitimate,C O D E C H E F . C O M,Directi Internet Solutions Pvt. Ltd.,Directiplex Next to Andheri Subway  Old Nagardas Road Andheri (East),Mumbai,Maharashtra,400069,IN,abuse-contact@publicdomainregistry.com admin@codechef.com abuse@bigrock.com,C O D E C H E F . C O M,9124,BigRock Solutions Ltd,Malicious,CODECHEF.COMcodechef.com,Identity Protection Service,PO Box 786,Hayes,Middlesex,None,GB,abuse@amazonaws.comded2cf2f-5482-42da-bb85-7d412708fdf3@identity-protect.org,CODECHEF.COMcodechef.com,-1,Amazon Registrar Inc.
https://www.codechef.com/,Legitimate,CODECHEF.COMcodechef.com,Identity Protection Service,PO Box 786,Hayes,Middlesex,None,GB,abuse@amazonaws.comded2cf2f-5482-42da-bb85-7d412708fdf3@identity-protect.org,CODECHEF.COMcodechef.com,-1,Amazon Registrar Inc.
https://www.codechef.com/,Legitimate,C O D E C H E F . C O M,Directi Internet Solutions Pvt. Ltd.,Directiplex Next to Andheri Subway  Old Nagardas Road Andheri (East),Mumbai,Maharashtra,400069,IN,abuse-contact@publicdomainregistry.com admin@codechef.com abuse@bigrock.com,C O D E C H E F . C O M,9124,BigRock Solutions Ltd,Malicious,CODECHEF.COMcodechef.com,Identity Protection Service,PO Box 786,Hayes,Middlesex,None,GB,abuse@amazonaws.comded2cf2f-5482-42da-bb85-7d412708fdf3@identity-protect.org,CODECHEF.COMcodechef.com,-1,Amazon Registrar Inc.
https://www.codechef.com/,Legitimate,CODECHEF.COMcodechef.com,Identity Protection Service,PO Box 786,Hayes,Middlesex,None,GB,abuse@amazonaws.comded2cf2f-5482-42da-bb85-7d412708fdf3@identity-protect.org,CODECHEF.COMcodechef.com,-1,Amazon Registrar Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://fitbitehealth.com/gluco-neuro-reviews	,Malicious,FITBITEHEALTH.COMfitbitehealth.com,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,FITBITEHEALTH.COMfitbitehealth.com,-1,GoDaddy.com LLC
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google_.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/webhp?authuser=0,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://fitbitehealth.com/gluco-neuro-reviews	,Malicious,FITBITEHEALTH.COMfitbitehealth.com,Domains By Proxy LLC,DomainsByProxy.com2155 E Warner Rd,Tempe,Arizona,None,US,abuse@godaddy.com,FITBITEHEALTH.COMfitbitehealth.com,-1,GoDaddy.com LLC
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goo_gle.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goo+gle.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goog_le.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goo_gle.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goog_le.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.goog_le.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COM,None,None,None,None,None,None,abusecomplaints@markmonitor.com,GOOGLE.COM,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.youtube.com/,Legitimate,YOUTUBE.COMyoutube.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,YOUTUBE.COMyoutube.com,-1,MarkMonitor Inc.
https://www.youtube.com/,Legitimate,YOUTUBE.COMyoutube.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,YOUTUBE.COMyoutube.com,-1,MarkMonitor Inc.
https://www.y_outube.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goo@gle.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goog_le.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
https://www.google.com/,Legitimate,GOOGLE.COMgoogle.com,Google LLC,None,None,CA,None,US,abusecomplaints@markmonitor.comwhoisrequest@markmonitor.com,GOOGLE.COMgoogle.com,-1,MarkMonitor Inc.
https://www.goo@gle.com/,Malicious,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not found in database,Not Found,-1,Not Found
